Identifiant;Code voie VdP;Code voie DGFIP;Dénomination complète;Dénomination complète minuscule;Date de l'arrété;Période (Siècle);Statut de la voie;Type voie;Préposition voie;Nom voie;Arrondissement;Quartier;Feuille parcellaire;Début voie;Fin voie;Longueur voie;Largeur voie;Numéro pair;Numéro impaire;Alignement;Servitude;Historique;Dénomination;Classement;Observation;Numérotage;Origine du nom;Déclassement;Nivellement;Assainissement;Ouverture;geo_shape;geo_point_2d;Validité
13310;;;RUE DE LA ROQUETTE;rue de la Roquette;;;Voie publique de la Ville de Paris;rue;de la;Roquette;11e;Roquette;92D2,94A1;place de la Bastille, 8 et rue du Faubourg Saint-Antoine, 1.;boulevard de Ménilmontant, 21.;1505;33.4;208;181;"Retenus au POS et non repris au PLU :  Arrêté préfectoral du 14 janvier 1933, au droit des nos 155 à 167 et 180 à 200. Non retenus au POS et non repris au PLU :  Décret du 29 août 1857, côté pair : 1° entre la rue Godefroy Cavaignac et le boulevard Voltaire ; 2° sur une longueur de 32 m environ à partir du boulevard Voltaire. Décret du 22 décembre 1885 côté pair faisant suite à l'alignement précédent jusqu'à la rue La Vacquerie et côté impair entre la place Léon Blum et la rue Saint-Maur. Ordonnance royale du 6 mai 1827, côté impair, partie A. Décret du 17 mars 1903, côté pair, entre les rues La Vacquerie et Gerbier. Arrêté du 14 janvier 1933, le surplus sauf au droit des nos 155 à 167 et 180 à 200. Arrêté du 24 octobre 1958 (relatif à la rue Auguste Laurent) côté pair, pan coupé de 8 m, à l'angle de la rue Auguste Laurent, côté pair.";;La partie comprise entre la place de la Bastille et la rue Auguste Laurent est tracée sur le plan de Jouvin de Rochefort (1672). La partie comprise entre la rue de la Folie-Regnault et le boulevard de Ménilmontant a remplacé la rue Saint-André.;;;"Larg. : 33,40 m (moindre) entre les rues Saint-Maur et de la Folie-Regnault (A) ; 20 m, le surplus.Voie ornée de la fontaine de la Roquette au droit du n° 70.";;Lieu-dit de la Rochette ou de la Roquette.;;Décret du 22 décembre 1885, entre le boulevard Voltaire et la rue La Vacquerie. Décret du 17 mars 1903 entre les rues La Vacquerie et Gerbier. Arrêté du 14 janvier 1933, le surplus.;;;"{""coordinates"": [[[[2.3803591917191764, 48.85773418441929], [2.381220238954144, 48.85799637224869], [2.3812948408713153, 48.858015531862016], [2.381410817590912, 48.858045317958364], [2.381458324007983, 48.8580578090378], [2.3815869672973724, 48.85809101140102], [2.381706607306249, 48.858121889958795], [2.3818499355483604, 48.858158881314196], [2.382033809915574, 48.8582069918668], [2.382239775263329, 48.8582608820635], [2.38245214920549, 48.85831608114662], [2.382580255625766, 48.858349377686025], [2.3827499642672194, 48.85839348748537], [2.382886215666801, 48.85842890049848], [2.3830096184932708, 48.85846097438574], [2.38313644699777, 48.858493938169396], [2.3832661535969586, 48.85852764961749], [2.3834701323241867, 48.85858066495578], [2.383588345116994, 48.85874353945187], [2.383592587184864, 48.858744652210284], [2.3836880540164507, 48.858769705077286], [2.383789045691387, 48.85879620728413], [2.3839212293623557, 48.858830894861676], [2.384048694210064, 48.85886434298564], [2.384100240542685, 48.85887787005552], [2.384317139035686, 48.85893453161326], [2.38510313933108, 48.85914524091078], [2.3851092277721735, 48.85913635248042], [2.385131767000034, 48.859142292456966], [2.385131198532116, 48.85914322485609], [2.385130404910633, 48.85914452572954], [2.385132227033848, 48.85914500455048], [2.3851769349078475, 48.859156757577416], [2.3851781496086617, 48.85915477086729], [2.385202135857834, 48.85916121470381], [2.3852016183492077, 48.859162102397754], [2.3851969415041068, 48.85917022284836], [2.3856001451247035, 48.85927655393482], [2.385603443820231, 48.85927202557641], [2.385988409882568, 48.859374497938646], [2.3862055235990494, 48.85943348373906], [2.3863321593145552, 48.85946675247045], [2.3864692130995797, 48.85950275812639], [2.386638796776559, 48.859547308662826], [2.386891071387293, 48.85943631721754], [2.3869258559393227, 48.85942582648864], [2.3869926331598754, 48.85944334068239], [2.387095437876907, 48.85947030442378], [2.3872017810506985, 48.85949819543375], [2.387329775649081, 48.859531765047336], [2.387433133753678, 48.859558873424426], [2.3875184781583605, 48.85958125698734], [2.3876433601147022, 48.85961400991252], [2.38762483883909, 48.85965883654413], [2.38765928500121, 48.85966774365357], [2.3878566891917745, 48.85971879137523], [2.3878758004987843, 48.859674774441984], [2.387999298170661, 48.859707171863214], [2.3881149012409773, 48.85973749806773], [2.388528706366425, 48.859845164845645], [2.388614807477857, 48.85986725919538], [2.388676706945319, 48.85973892857664], [2.3886370724425254, 48.85972867141961], [2.388620506331574, 48.85972438324622], [2.3886190684079933, 48.859724030551384], [2.388567859445462, 48.85971143529667], [2.388551213389797, 48.859707340064325], [2.388511035284152, 48.859696834566165], [2.3884746931955125, 48.85968733164142], [2.3884622408209295, 48.859684075331586], [2.388431282444477, 48.85967598129977], [2.3883578808789068, 48.85965678735756], [2.38820324694186, 48.85961635286251], [2.3881680735521438, 48.859607156199615], [2.3881442314868866, 48.859600921449044], [2.3880996536463663, 48.8595892655363], [2.3880923404184817, 48.8595873530063], [2.3880249953931925, 48.85956974389497], [2.388015820566078, 48.85956734518707], [2.38801378776143, 48.85956681317098], [2.3879670358542207, 48.85955458849578], [2.387964474458616, 48.85955391887359], [2.3879383441598425, 48.8595470869046], [2.3879373236801364, 48.85954681997568], [2.387906127684481, 48.859538662536025], [2.387898058958107, 48.85953655277038], [2.387894740699326, 48.85953568501672], [2.3875716769667172, 48.8594512095807], [2.3872874142660527, 48.859375352505126], [2.3870116371059185, 48.859303428781395], [2.3869876815144004, 48.859261919073504], [2.38682257199571, 48.85922279701113], [2.3867605173944506, 48.85924157034367], [2.3863273288476554, 48.859129548540956], [2.3860967493038534, 48.85906992007717], [2.3858557541486185, 48.85900834008959], [2.3856456392011323, 48.85895417587218], [2.385429541644265, 48.85889846965481], [2.3852252006567976, 48.85884562040748], [2.3850097708150537, 48.858789771158214], [2.384795090152427, 48.85873411512956], [2.384537089554767, 48.85866652372855], [2.384370009539564, 48.8586223760491], [2.3842046363856184, 48.85857867849578], [2.383940081491284, 48.85850877311759], [2.3836266386277516, 48.8584300067986], [2.383488692451542, 48.858393796273255], [2.383317234220379, 48.85834878905444], [2.3830915241905637, 48.858289539555805], [2.3828920343732425, 48.85823751799419], [2.3826932841263577, 48.858185688773546], [2.3823186990417002, 48.85808800416294], [2.3822599351781935, 48.85807267992815], [2.3818328723699325, 48.85796130819981], [2.381553851381644, 48.857904988329224], [2.3813730550930132, 48.857858682632354], [2.381271201480963, 48.85783259568578], [2.3810440575850143, 48.85777441767485], [2.381056769034514, 48.85775762425318], [2.380983379158233, 48.85773560363423], [2.380798505881411, 48.85768013229874], [2.3803591917191764, 48.85773418441929]]], [[[2.3794981517977822, 48.857471989426124], [2.3803591917191764, 48.85773418441929], [2.3802807477669305, 48.85752600278484], [2.3801652104900364, 48.85749150706201], [2.3800096670777875, 48.857445067466585], [2.379899698457278, 48.857412234449924], [2.3793585128498536, 48.85725670330176], [2.378992582376342, 48.85712636530594], [2.378813994211525, 48.857020213711266], [2.378591620939486, 48.85694161624236], [2.3785693498904936, 48.85697298317927], [2.3784429953853734, 48.85692859611148], [2.378276599640758, 48.85687014191328], [2.378153259616754, 48.856823768245], [2.3779625146127694, 48.85675205207603], [2.3778287503886006, 48.856701430213946], [2.3776456574357225, 48.85663510353924], [2.3775179910940913, 48.85658885509212], [2.377510922226171, 48.856586292048725], [2.3774203447495905, 48.85655344606376], [2.3774153700843783, 48.856551619684886], [2.377297896940131, 48.85650849440805], [2.3772934251995927, 48.856506896377695], [2.377201243518973, 48.856473962732295], [2.3771956738693647, 48.856471972263904], [2.3769558797513852, 48.856383853143534], [2.3769367105780965, 48.85640730458744], [2.3768783293243603, 48.85638694330611], [2.376875527930726, 48.85638938573984], [2.376806571992834, 48.85636490699603], [2.3767909848825033, 48.85628315412398], [2.3765127403906203, 48.85618398138456], [2.376509111437187, 48.85618268719874], [2.376506702560548, 48.85618558494158], [2.376432430057058, 48.85615839551434], [2.3763185286815904, 48.85611669984329], [2.3761419302221043, 48.85605205137064], [2.375840370979221, 48.85594165840512], [2.3757913610537447, 48.85600124277337], [2.3756584833056174, 48.85595397762812], [2.3756859566048574, 48.85592033060866], [2.3756359489581014, 48.85590211147681], [2.375446254842636, 48.8558330012017], [2.3752256424769835, 48.85575262671866], [2.375032413786146, 48.855682062854605], [2.3749114337671973, 48.85563802381027], [2.3748850147799407, 48.85562840754932], [2.3748160709119905, 48.855603310740605], [2.3747906737687035, 48.85559406583258], [2.3746906430957706, 48.85555765278279], [2.374540048307193, 48.8555027887038], [2.3744795690630967, 48.85548013180947], [2.374358519085717, 48.855427013787846], [2.3743157328539617, 48.85540823917677], [2.374312009639645, 48.855412079719045], [2.374080630014238, 48.85531739387258], [2.373880202592104, 48.855220205653566], [2.3737258501044893, 48.855143739150655], [2.373517080518018, 48.85504370786063], [2.3733349457510324, 48.85495643807139], [2.373321828253818, 48.85496559401124], [2.3731524093421226, 48.85489818613697], [2.3731824718948404, 48.85487540928048], [2.3730189151968415, 48.85481173994082], [2.3729889481527615, 48.85480007482443], [2.3729284497905816, 48.85477652486787], [2.3729261626925418, 48.854775634216516], [2.3728967125335867, 48.854764169642344], [2.3728720563348213, 48.85475457205645], [2.372705317220046, 48.85472312372737], [2.3725232378468277, 48.85465250893317], [2.372452279885694, 48.85462498990551], [2.372307364884598, 48.85456878841653], [2.372306657299781, 48.85456960131539], [2.3722955721731265, 48.85458234362705], [2.3719055210486295, 48.854443858989185], [2.3719249603613077, 48.85442085130112], [2.371887211805772, 48.854406132230686], [2.371753305527269, 48.85435391890483], [2.3717084904802967, 48.85437628159597], [2.3715277276835827, 48.854311636662004], [2.3714459015823217, 48.854284816295056], [2.371337100402128, 48.85421980979021], [2.371292420541694, 48.854174600275414], [2.3712422688865904, 48.8541238543611], [2.371181367515819, 48.854062230035], [2.371124242981152, 48.85400442798197], [2.371095693539521, 48.85397554095122], [2.3710672828343107, 48.85394679224275], [2.3709952860781405, 48.8538739422406], [2.370895351596242, 48.85377282167819], [2.3708447362172858, 48.85372160457445], [2.370773484646247, 48.853649507499114], [2.3706812820239405, 48.853556209484424], [2.370635664862075, 48.85351005044219], [2.3705926867020968, 48.85346656194777], [2.3705461905161815, 48.85341951238122], [2.3704728744215195, 48.8533453249402], [2.370447796686979, 48.85331994908302], [2.370528639994303, 48.85367186185096], [2.3705872855089436, 48.85368873371718], [2.3707413074796517, 48.853843859979015], [2.370752266264759, 48.85383877691567], [2.370839078553056, 48.85391927841094], [2.3708216100787047, 48.85392836714], [2.3709035704540105, 48.854010480787224], [2.3709851257554915, 48.85409218933195], [2.371032775774572, 48.854139928266385], [2.371056733455834, 48.854164777366925], [2.371088019552616, 48.85415053599976], [2.371188427662581, 48.85424344417512], [2.37125012133004, 48.85430053002639], [2.3713255737090253, 48.85437034649946], [2.371554049479357, 48.854423333129304], [2.371804938046108, 48.85450990273916], [2.3720639214113337, 48.854610394874655], [2.3721299927409585, 48.85463603223258], [2.372376319497175, 48.854731611558975], [2.3726048818428733, 48.85482029813187], [2.3725765847502998, 48.85484799275888], [2.3729418638611754, 48.85499085466436], [2.3729596747258594, 48.85499782083634], [2.3730158138435513, 48.85501975517973], [2.3732069744880557, 48.85509390174361], [2.3732308938797746, 48.85506903138805], [2.373467715930178, 48.85516221851364], [2.3735323288817, 48.85519375887105], [2.3735656617550287, 48.85521002995158], [2.3737310690227145, 48.85529077336766], [2.373736297414993, 48.855285303003775], [2.373881946951383, 48.85536131024206], [2.3739115271113245, 48.855376746775214], [2.373985924528079, 48.85541557244576], [2.374139040130855, 48.85547892319257], [2.3743070901521586, 48.85554845391975], [2.3744347576333915, 48.85560210751992], [2.374437587631162, 48.85560319164184], [2.3744803311497833, 48.85561907007496], [2.3746927220925573, 48.8556979721227], [2.3747196000459434, 48.855707956859206], [2.374768122583345, 48.8557259824546], [2.374934543982084, 48.855787805333186], [2.3750705435365633, 48.85583832795575], [2.3751974942788676, 48.85588550076042], [2.375233410462229, 48.8558988466747], [2.3753931827434824, 48.85595821583279], [2.3754449635240324, 48.85597745698757], [2.375447638279752, 48.85597489521104], [2.3755468879827877, 48.856011192911886], [2.3755933219801944, 48.85602817481247], [2.3756405647620706, 48.85604545230384], [2.375744914234052, 48.85608361381681], [2.3758646005583928, 48.85612656962208], [2.3758672387190605, 48.85612751690703], [2.375908702999463, 48.85614239796195], [2.375909733025533, 48.856142767570546], [2.3760279906013255, 48.85618521122215], [2.3762431471374312, 48.85626243050063], [2.3764605000922994, 48.856340436967194], [2.37668174313198, 48.8564198392977], [2.3766848235185143, 48.856416064587094], [2.3767483094154813, 48.85643877376981], [2.3767503799705096, 48.85643635811045], [2.3768283687936473, 48.856463853576784], [2.376826256819578, 48.85646665574182], [2.3768885199398424, 48.856488254979254], [2.376950149060481, 48.856509764545095], [2.376950886692077, 48.85650882856607], [2.3769573756750755, 48.856511214149954], [2.3769583146284066, 48.85650996894373], [2.3769736423690033, 48.8565156444988], [2.3769728541671755, 48.856516820340836], [2.3770131971163044, 48.856531039540876], [2.3770146933445293, 48.85652923784051], [2.3770304665040536, 48.85653516392739], [2.377029585837031, 48.85653620798342], [2.377035083208134, 48.856537974145255], [2.3770342910075475, 48.85653902855471], [2.377095653198385, 48.856560417040924], [2.3770991742045107, 48.85655649352329], [2.3772018179712333, 48.856593289539475], [2.3771940132545093, 48.856603487106085], [2.3774882374134667, 48.85670962854952], [2.3776086079234022, 48.85675305199322], [2.3777491286495493, 48.85680374430839], [2.3779163818734723, 48.856844536002015], [2.3780847453698692, 48.85690880083061], [2.378071504859091, 48.85692749242643], [2.37836535683259, 48.85703988379798], [2.378578747838057, 48.85712150001376], [2.378776938416075, 48.857197301785], [2.378875202132601, 48.85723483534111], [2.378976726473179, 48.857273485639155], [2.3791872325334698, 48.85735362522936], [2.379183935587101, 48.85735854194844], [2.379405464850561, 48.8574367049071], [2.3794981517977822, 48.857471989426124]]]], ""type"": ""MultiPolygon""}";48.85748830926098, 2.380546960540279;Dénomination actuelle
