Identifiant;Code voie VdP;Code voie DGFIP;Dénomination complète;Dénomination complète minuscule;Date de l'arrété;Période (Siècle);Statut de la voie;Type voie;Préposition voie;Nom voie;Arrondissement;Quartier;Feuille parcellaire;Début voie;Fin voie;Longueur voie;Largeur voie;Numéro pair;Numéro impaire;Alignement;Servitude;Historique;Dénomination;Classement;Observation;Numérotage;Origine du nom;Déclassement;Nivellement;Assainissement;Ouverture;geo_shape;geo_point_2d;Validité
9217;;;RUE DE BEARN;rue de Béarn;1867-02-26;19;Voie publique de la Ville de Paris;rue;de;Béarn;03e;Archives;92B3;place des Vosges, 28.;rue Saint-Gilles, 5.;181;13.4;16;15;Non retenus au PSMV du Marais : Arrêté du Pouvoir exécutif du 26 mars 1848.;;"Précédemment, rue de la chaussée des Minimes ; plus anciennement, rue du Pavillon du Roi, du Parc des Tournelles, du Parc Royal ; en 1792, rue des Fédérés puis, rue Nationale. La partie entre les rues des Vosges et des Minimes est indiquée sur le plan de Mérian (1615).";Arrêté du 26 février 1867.;;;;"Appelée ainsi en l'honneur de Henri IV le Béarnais ; voisinage de la place Royale, aujourd'hui place des Vosges.";;;;La partie entre les rues des Minimes et Saint-Gilles a été ouverte en 1805.;"{""coordinates"": [[[[2.3660329983817454, 48.857157672911825], [2.3661372138887438, 48.85718539703624], [2.3662113053779863, 48.85712664736233], [2.366184346944695, 48.85705556568758], [2.366140700435285, 48.8569404812646], [2.36610949657654, 48.85685820265209], [2.366078506232839, 48.856780115226364], [2.3660316511715758, 48.85665556516557], [2.3660059423623783, 48.85658722676013], [2.365971178208084, 48.856494817828015], [2.3659388763937828, 48.85640895300506], [2.365933408026523, 48.856394419311485], [2.365919582758963, 48.85635766605979], [2.36590793318889, 48.8563266990615], [2.3659020075933808, 48.85632767493343], [2.3658996161113937, 48.856321590747974], [2.365903102923789, 48.85632099317018], [2.3659018073915905, 48.85631769558286], [2.365907946518275, 48.85631664439773], [2.3658974895026565, 48.85629004646423], [2.365895136295537, 48.85629044859459], [2.3658928862395734, 48.85628472669702], [2.3658951711735243, 48.85628433499707], [2.3658868916578037, 48.856262030406896], [2.365884556475135, 48.85626240745083], [2.365882574347456, 48.85625706829719], [2.365693978105148, 48.85628624012477], [2.3657218577548575, 48.85635746804588], [2.3657241797471986, 48.85635694344182], [2.3657829026626738, 48.85650787783945], [2.3658480527525505, 48.85667533492725], [2.365899807590715, 48.85680835951577], [2.3659239719922884, 48.85687021622802], [2.365932574294281, 48.85689120496592], [2.365975258968811, 48.85699535098363], [2.3659918573892695, 48.85703585299896], [2.3659863977943894, 48.85703694466187], [2.366005072200184, 48.85708437456997], [2.366009188961637, 48.85708331086636], [2.3660366975625267, 48.85715127565149], [2.3660329983817454, 48.857157672911825]]], [[[2.3661372138887438, 48.85718539703624], [2.366065515483007, 48.857242249121704], [2.3661120840047856, 48.85736676340712], [2.366128642238399, 48.857411035247765], [2.366175259923472, 48.857535678355404], [2.36624377310064, 48.85771886449885], [2.366288222487461, 48.857837711429596], [2.366464856240373, 48.857808843180194], [2.3664400767478853, 48.85774278341917], [2.3663920453365836, 48.857614738813524], [2.3663747274953475, 48.85756857436379], [2.3663507125803527, 48.85750455384426], [2.3663329750381927, 48.85745726747135], [2.366309112076846, 48.85739364885092], [2.3662918670101294, 48.857347676326015], [2.3662413901148787, 48.85721311006839], [2.3661372138887438, 48.85718539703624]]]], ""type"": ""MultiPolygon""}";48.85703659296866, 2.366080598149243;Dénomination actuelle
14121;;;PLACE DES VOSGES;place des Vosges;1870-09-16;19;Voie publique de la Ville de Paris;place;des;Vosges;03e,04e;Archives,Arsenal;92B3;rue de Birague, 11 bis.;rue de Béarn, 1.;140;140.0;;;Non retenus au PSMV du Marais : Arrêté du Pouvoir exécutif du 26 mars 1848. Décret du 15 novembre 1912, au droit de l'arcade du n° 19 située au coin de la rue des Francs Bourgeois.;Les maisons riveraines sont assujetties à une architecture déterminée par les lettres patentes de juillet 1605 et confirmée par l'arrêté du pouvoir exécutif du 26 mars 1848.;"Elle a été dénommée : place Royale à l'origine ; place des Fédérés, le 19 août 1792 ; place de l'Indivisibilité, le 4 juillet 1793 ; place des Vosges, le 26 fructidor an VIII ; place Royale, le 27 avril 1814 ; place des Vosges, le 14 mars 1848, et place Royale, de 1852 à 1870. La partie située au nord du jardin, dénommée rue des Vosges, par arr. préf. du 22 janvier 1862, a été de nouveau réunie à la place par arr. préf. du 26 décembre 1893. Le jardin public situé au milieu de la place a été créé en 1866.";Arrêté du maire de Paris, du 16 septembre 1870.;;Les galeries sous arcades sont ouvertes à la circulation publique (arr. du 23 juin 1959). Le milieu de la place est occupé par un jardin public, d'une superficie de 12370 m² environ, décoré de fontaines monumentales et d'une statue de Louis XIII, dénommé square Louis XIII (arr. du 18 novembre 1976).;Arrêté du 3 janvier 1894, partie au nord du jardin.;Donné en l'an VIII parce que le département des Vosges avait été le premier à acquitter la totalité de ses contributions.;;Décret du 20 janvier 1855, partie au nord du jardin.;;Lettres patentes de juillet 1605.;"{""coordinates"": [[[2.3648032832353034, 48.85643951231196], [2.364856049759907, 48.85643071975562], [2.3648552295397676, 48.85642857404936], [2.3648636927762827, 48.85642716382207], [2.3648645750988706, 48.85642946994225], [2.3649090588482764, 48.8564214814864], [2.364908051424161, 48.856419039800066], [2.3649137677748304, 48.85641801340248], [2.3649148850480297, 48.85642072367815], [2.364959003166056, 48.85641332323688], [2.3649583029813246, 48.85641150463243], [2.364965432024913, 48.85641030855752], [2.364966269626499, 48.85641248223518], [2.3650101760304096, 48.856405118424235], [2.3650094361972847, 48.85640319798311], [2.365017473431558, 48.856401850237596], [2.3650182647935414, 48.856403904055924], [2.365062277714188, 48.856396521904735], [2.3650615074874324, 48.85639452305923], [2.365068804505816, 48.85639329909028], [2.3650696500145267, 48.85639549529288], [2.3651134730920753, 48.856388144492215], [2.365112708150545, 48.85638615916529], [2.3651192608541547, 48.85638505985125], [2.3651200508570356, 48.85638711366169], [2.365165683003316, 48.85637994691409], [2.365164971089859, 48.85637797176169], [2.3651716349084086, 48.85637692519655], [2.3651723494709196, 48.85637890665844], [2.3652216614388797, 48.856370737749884], [2.3652686708419024, 48.85636295142202], [2.365267767518773, 48.856360577742144], [2.365275797706501, 48.8563592479289], [2.3652767643864885, 48.856361791022636], [2.3653220735055154, 48.856354286145056], [2.365321208486445, 48.856352012496565], [2.3653296907118926, 48.85635060773321], [2.365330516116967, 48.85635277684686], [2.36537852589921, 48.85634454071064], [2.365426276158281, 48.8563363499451], [2.3654252859309124, 48.85633383730557], [2.3654326474674403, 48.856332574085215], [2.3654337408419113, 48.85633534628451], [2.365478549219836, 48.85632765882229], [2.3654777123697133, 48.856325533717055], [2.365485639321705, 48.85632417456313], [2.3654866004565185, 48.856326614200526], [2.365528612426744, 48.85631990747196], [2.365527745779543, 48.856317542982], [2.3655359583547844, 48.856316232105364], [2.3655368685084266, 48.8563187173389], [2.365582366788506, 48.85631145349234], [2.365581519902665, 48.85630914486722], [2.365588698740597, 48.856307998483494], [2.365589364875128, 48.85630981690379], [2.3656355029511507, 48.856301943971594], [2.3656348446906694, 48.85630026229453], [2.36564176361912, 48.856299082153186], [2.365642461549483, 48.856300863868356], [2.365687224291268, 48.8562932255504], [2.365685081560201, 48.856287757834465], [2.365693978105148, 48.85628624012477], [2.365882574347456, 48.85625706829719], [2.365888749618148, 48.8562560703662], [2.365888077891202, 48.85625426271008], [2.365894294134065, 48.85625325780114], [2.3658966378807866, 48.856259568370376], [2.3659392762086164, 48.85625267685279], [2.365938476509476, 48.856250521369695], [2.3659465704536635, 48.85624921343373], [2.3659473701640623, 48.85625136801748], [2.3659924160428787, 48.85624408722841], [2.365991471190237, 48.856241539759225], [2.3659988796003053, 48.85624034240502], [2.365999672695523, 48.85624248076506], [2.366041804356539, 48.85623567106544], [2.366040970313988, 48.85623342546608], [2.366047862520837, 48.856232311711594], [2.366048614694204, 48.85623434103316], [2.366093185315911, 48.85622713683114], [2.3660924185546315, 48.856225074156626], [2.3660997095267073, 48.85622389506036], [2.3661004168865025, 48.85622579913453], [2.366146054031303, 48.85621842249137], [2.3661452978534294, 48.856216385954404], [2.366151867782167, 48.85621532354849], [2.366152502496303, 48.856217037474636], [2.3661972847151245, 48.85620969045869], [2.366249515137549, 48.8562011219846], [2.36624877974388, 48.856199169197915], [2.3662565666415505, 48.85619789199143], [2.3662573086745504, 48.856199859202825], [2.366300717023287, 48.856192737803674], [2.366299846961313, 48.85619042726214], [2.3663084136405232, 48.856189021977364], [2.36630927844841, 48.856191316302755], [2.3663557635834116, 48.85618368955429], [2.3663548314237706, 48.85618121770063], [2.3663617060751947, 48.85618008944552], [2.3663626210433937, 48.856182518039304], [2.366405936504874, 48.85617541139913], [2.366405065119412, 48.856173097253915], [2.3664122251798374, 48.85617192284158], [2.3664131203092005, 48.856174301865686], [2.366456759414818, 48.85616714206043], [2.366455946121927, 48.856164982012004], [2.366463141690206, 48.85616380148919], [2.3664640012171936, 48.856166082295225], [2.366511322075573, 48.85615831871314], [2.36656014239005, 48.85615030943319], [2.3665594756223682, 48.856148540479104], [2.366567263867609, 48.85614726325955], [2.3665680388891523, 48.85614932057867], [2.3666120589690447, 48.85614209798033], [2.366611278647609, 48.85614002804253], [2.3666190150044386, 48.85613875863912], [2.366619667253012, 48.856140488843955], [2.366665276920056, 48.85613300573422], [2.3666645111068476, 48.85613097544494], [2.366672049446357, 48.85612973826601], [2.3666727069510283, 48.856131484686685], [2.3667228559807714, 48.8561232575353], [2.3667219871985106, 48.85612095239961], [2.3667306822230896, 48.856119526179484], [2.3667314599106963, 48.856121588907804], [2.366776672142251, 48.85611417110361], [2.3667637197037092, 48.856079795947075], [2.3667603110684787, 48.856080355291596], [2.3667583662050897, 48.85607519531994], [2.3667317717587824, 48.855997697864694], [2.3667283944037134, 48.85598873145532], [2.3667328709597357, 48.8559879969939], [2.366721085718912, 48.855956721770795], [2.3667180321580297, 48.85595722273686], [2.3667153017152254, 48.85594997750959], [2.3667178172188517, 48.855949564530434], [2.366708771669392, 48.85592555976308], [2.3667061660345583, 48.85592598755402], [2.3667042053858838, 48.85592078163028], [2.3667071114536933, 48.85592030506579], [2.3666969594362435, 48.85589336795476], [2.366694011023949, 48.85589385238903], [2.3666921031525603, 48.85588878974098], [2.3666952331916944, 48.855888275690084], [2.366684265272659, 48.855859169522475], [2.3666735293886174, 48.85583059699659], [2.3666705961783285, 48.85583106442312], [2.3666685950308652, 48.855825602868435], [2.366671331611948, 48.85582516587853], [2.3666616345370732, 48.85579870242955], [2.366658417293348, 48.85579921511863], [2.3666564517638826, 48.855793850881966], [2.3666595242750446, 48.85579335991061], [2.3666499090177235, 48.85576711813312], [2.3666464937625142, 48.85576766304982], [2.366644383124283, 48.855761903229876], [2.366648075589022, 48.85576131391358], [2.3666372902641513, 48.855731878642864], [2.3666269005368767, 48.85570387273363], [2.366623449524361, 48.85570444444094], [2.3666213958889917, 48.855699041064746], [2.366624841438978, 48.85569847022792], [2.3666247371323967, 48.855698193575186], [2.366614608915283, 48.8556715479669], [2.3666110281747077, 48.85567214057158], [2.3666090049028394, 48.855666818297316], [2.366612264714168, 48.8556662788543], [2.3666118566345022, 48.85566520466835], [2.366602555174282, 48.85564073356741], [2.3665989129778406, 48.85564133663867], [2.3665966427548346, 48.85563536372565], [2.366599789209978, 48.85563484346868], [2.3665883192410337, 48.85560466619894], [2.3665776498357105, 48.855575790928064], [2.366575196961913, 48.85557621053133], [2.366573247015766, 48.85557124748502], [2.36657604951331, 48.85557076857671], [2.3665660909453865, 48.85554541892403], [2.366563707718622, 48.855545827204196], [2.3665614643151156, 48.85554011524363], [2.3665637806217243, 48.85553971830084], [2.3665617830926426, 48.855534633589905], [2.366553098953838, 48.85551252654559], [2.3665509164992553, 48.85551289991427], [2.3665503652396476, 48.85551149580761], [2.3665488951633895, 48.85550775571985], [2.366551570642803, 48.85550729862346], [2.3665397679592193, 48.85547725178859], [2.366529587724639, 48.85545063197313], [2.366527289324141, 48.8554510137211], [2.3665245473759113, 48.85544382238605], [2.3665267187721506, 48.85544346155022], [2.3665165908912567, 48.85541690856187], [2.366513960640448, 48.8554173452119], [2.3665120270090747, 48.85541227432806], [2.366514651797477, 48.85541183854856], [2.3664805489051606, 48.85532242530846], [2.3664776427920837, 48.85532290816275], [2.3664752970816743, 48.85531675677445], [2.366478313800595, 48.8553162565188], [2.366466678953194, 48.8552857518907], [2.3664559786360515, 48.85525763638787], [2.3664540978308324, 48.85525797357924], [2.36645158116307, 48.85525187164859], [2.366453920909693, 48.855251451448844], [2.3664425529099957, 48.85522388640893], [2.3664397009643787, 48.855224398328346], [2.366437611921878, 48.855219332015615], [2.3664414595940437, 48.855218641001414], [2.36643096928642, 48.85519320757174], [2.366428267589871, 48.85519369240655], [2.366426187794159, 48.85518865042491], [2.3664294727202124, 48.85518806075614], [2.366418439673201, 48.855161308700374], [2.3664161081181354, 48.85516172804343], [2.366413825786458, 48.855156193943316], [2.3664170656397174, 48.8551556121304], [2.366406161047018, 48.8551291692302], [2.3664033528033332, 48.855129674185385], [2.366401118135602, 48.85512425545416], [2.366404028807943, 48.855123733054405], [2.3663917765045848, 48.855094025566295], [2.3663810632187836, 48.85506586231721], [2.3663789666272588, 48.855066237036866], [2.366376684577104, 48.855060680453285], [2.366379454549601, 48.85506018428958], [2.366369970203517, 48.8550370971884], [2.3663687444153845, 48.85503411654328], [2.366366144109592, 48.85503455784539], [2.3663640347508825, 48.85502914607204], [2.366366798942449, 48.855028676858545], [2.3663562984525934, 48.85500173335308], [2.366353782554411, 48.85500218229675], [2.366351475436845, 48.854996558128214], [2.3663543847069186, 48.854996038420275], [2.3663441263532685, 48.854971038793664], [2.3663417438356973, 48.85497150283299], [2.366340041538495, 48.85496769675767], [2.3663389006263587, 48.854965357798896], [2.3663418504069207, 48.85496486888367], [2.3663318188989746, 48.854938475562825], [2.3663291968803013, 48.85493890955439], [2.3663267576723612, 48.85493249235708], [2.3663299218479725, 48.85493196860354], [2.3663203036744167, 48.85490666568472], [2.366317622925751, 48.85490711015719], [2.366315486154932, 48.854901487788936], [2.3663179961928424, 48.85490107209105], [2.3663080452258844, 48.85487489413801], [2.3663053918002515, 48.854875333358834], [2.366303146760792, 48.85486942442313], [2.3663057933612106, 48.85486898606553], [2.3662948717259837, 48.8548402560072], [2.366292656350053, 48.854840648982645], [2.366290778596814, 48.85483602986268], [2.366289761721641, 48.85483380218025], [2.366291507169277, 48.85483349934929], [2.3662776983989877, 48.85479887673714], [2.3661682375903554, 48.85481788753829], [2.366169020538893, 48.854819850472765], [2.3661594669925923, 48.854821509533735], [2.366158604716154, 48.85481934562364], [2.366118029111491, 48.85482639204533], [2.366118663954531, 48.854827981864126], [2.366108326453873, 48.85482977706686], [2.366107663878628, 48.85482811425366], [2.3660664968787968, 48.854835263648404], [2.366067163453745, 48.854836933677824], [2.366058224493748, 48.85483848626589], [2.366057485197401, 48.854836632383446], [2.366009235298037, 48.854845012318684], [2.365960793792196, 48.85485323293337], [2.3659614048773823, 48.85485475877316], [2.365953580305375, 48.85485612389773], [2.365952823701056, 48.854854236646986], [2.3659113680916266, 48.85486146809878], [2.3659119976855454, 48.854863040803124], [2.3659018376188947, 48.85486481354518], [2.365901164355381, 48.85486313358654], [2.3658763508152356, 48.854867461074086], [2.3658570509296, 48.85487082759123], [2.365857762530909, 48.854872604883184], [2.365849711236731, 48.854874009270276], [2.3658490512087527, 48.85487236175816], [2.3658325293217346, 48.85487524385392], [2.3657999034774266, 48.854880934708085], [2.3657527498849933, 48.85488881491512], [2.365753433926099, 48.854890504824574], [2.365745544985252, 48.85489189477623], [2.365744962858486, 48.854890453627895], [2.365701983479977, 48.85489802138193], [2.3657026039882747, 48.85489955626645], [2.3656935991873667, 48.85490114175425], [2.3656929350426767, 48.85489949691753], [2.365688933212969, 48.85490020148021], [2.3656570674334634, 48.85490581268499], [2.3656487687509133, 48.854907274204905], [2.3656494647036195, 48.85490899295732], [2.3656396035315783, 48.85491072948894], [2.3656389340577255, 48.854909074730784], [2.365591078687727, 48.8549175015567], [2.365543906487995, 48.854925337514686], [2.36554457871158, 48.85492710200879], [2.36553606389601, 48.85492851650796], [2.365535349366336, 48.85492664476667], [2.365490826507969, 48.85493404057895], [2.3654915846067848, 48.8549360276685], [2.3654811906579183, 48.8549377541671], [2.3654805382431765, 48.85493604194006], [2.365440762366563, 48.85494264899288], [2.365441424045825, 48.85494438375309], [2.3654344728921792, 48.85494553853064], [2.3654338627194287, 48.85494393894624], [2.3653895610762476, 48.854951297221945], [2.365391246283158, 48.854955717477495], [2.365387714211459, 48.85495634537859], [2.3652447607061866, 48.85498009175627], [2.3651934149834086, 48.85498917891802], [2.3651939269468847, 48.85499067275851], [2.3651826954254638, 48.85499234802144], [2.3651819823293345, 48.85499058330853], [2.365178271426134, 48.854991123017605], [2.365177077106438, 48.85498813802995], [2.3651373778202665, 48.85499505206721], [2.365138033804675, 48.85499669416563], [2.3651274120842407, 48.85499854443488], [2.3651268473172156, 48.854997133953646], [2.3650846049179983, 48.85500449135073], [2.365085196140063, 48.85500596762519], [2.3650778154294647, 48.85500725320675], [2.3650771528189973, 48.85500559578389], [2.3650341537709823, 48.855013084050974], [2.3650348097634244, 48.855014725250655], [2.36502509219272, 48.85501641752613], [2.3650244705704098, 48.85501486374586], [2.3649812133680586, 48.8550223973903], [2.364981853520393, 48.85502399623667], [2.3649717985894148, 48.85502574787336], [2.3649711214187783, 48.85502405529792], [2.3649281510248388, 48.85503153828293], [2.3649288686068513, 48.85503326974518], [2.364920823495898, 48.85503472176826], [2.364920068851886, 48.855032900174116], [2.3648717203782086, 48.85504162178078], [2.3648262339061836, 48.855049788371446], [2.3648269042365055, 48.85505148271004], [2.364817457265108, 48.85505311255117], [2.3648168212936347, 48.855051506531275], [2.364774870552211, 48.85505874485429], [2.3647754708232895, 48.8550602607497], [2.3647660975934666, 48.855061878387296], [2.364765472207912, 48.85506029850455], [2.3647200688132246, 48.855068131836624], [2.364720729940558, 48.85506979824709], [2.3647144938709164, 48.85507087403899], [2.364712322302119, 48.85507124923079], [2.3647116797497993, 48.85506962428906], [2.364668040894336, 48.855077153995424], [2.3646687033171534, 48.85507882580916], [2.3646679712656167, 48.85507895232824], [2.3646613828233605, 48.85508008920102], [2.364660760078586, 48.855078516526575], [2.3646164000917467, 48.85508617009305], [2.3646170413552374, 48.855087788732995], [2.364611249156881, 48.855088787733564], [2.3646105365174375, 48.85508698704563], [2.364560025098437, 48.85509570333663], [2.3645152250973784, 48.85510344986021], [2.3645160306839337, 48.855105451597616], [2.364506760923175, 48.85510707695923], [2.3645059156044583, 48.85510498057885], [2.3644667973851043, 48.855111840820676], [2.364462232841315, 48.855112641282304], [2.3644630027601954, 48.8551145501975], [2.3644539761124195, 48.85511613277803], [2.364453267072907, 48.85511437257916], [2.3644111932187655, 48.855121751319004], [2.3644119988346177, 48.85512375035924], [2.3644029749093507, 48.8551253329504], [2.364402189154493, 48.85512338168123], [2.364359481552036, 48.85513087125421], [2.3643601786878703, 48.855132713231384], [2.3643550165747707, 48.85513356447566], [2.3643543444875417, 48.85513179188155], [2.3643506654611848, 48.855132398286344], [2.3643001551794556, 48.855141349204445], [2.364300725464642, 48.855142752524], [2.3642950449271254, 48.85514375839798], [2.3642963932144374, 48.85514707787152], [2.3642944414238714, 48.855147423645406], [2.364306826323541, 48.855177895606694], [2.364309081831655, 48.85517745521557], [2.364310257414694, 48.855180073176754], [2.364311222565748, 48.855182177389864], [2.364308550138075, 48.855182607471946], [2.3643194189937793, 48.85520965923855], [2.3643221066658935, 48.85520920855205], [2.3643248387229137, 48.85521629106672], [2.3643218519598457, 48.855216792326715], [2.364330786628867, 48.85523995491458], [2.3643334729505874, 48.85523950332136], [2.364335504797496, 48.85524477262135], [2.3643329441169505, 48.85524520329761], [2.3643426873586395, 48.85527045847269], [2.3643456044787743, 48.855269968533776], [2.364346447377679, 48.85527215123988], [2.3643478781518334, 48.8552758596703], [2.3643453079192875, 48.85527629119547], [2.3643533628013005, 48.85529716835228], [2.364356044682273, 48.85530411929384], [2.364358687298484, 48.85530367556205], [2.364360450970001, 48.85530824913766], [2.3643577182107074, 48.855308708578924], [2.3643679146467367, 48.855335136213526], [2.3643706433078626, 48.85533467764958], [2.364372786149529, 48.85534023353166], [2.364370080710711, 48.85534068772226], [2.3643793457576066, 48.85536470194542], [2.364381945074051, 48.85536423280129], [2.3643844553270896, 48.85537028257967], [2.3643814257491957, 48.85537082948057], [2.3643926424617656, 48.85539786149883], [2.3643954380682017, 48.85539738979968], [2.3643977556061855, 48.855403372901314], [2.3643950692656026, 48.85540382539523], [2.364405517838951, 48.85543081465908], [2.3644168518335684, 48.855461194680736], [2.3644195231531344, 48.855460744804624], [2.3644217877529923, 48.855466599017056], [2.3644190536121306, 48.855467059351746], [2.364428538875671, 48.85549157117954], [2.364431472416045, 48.85549107682903], [2.364433849347418, 48.85549721942999], [2.36443100593882, 48.8554976989703], [2.364440370992904, 48.8555218989825], [2.3644431515707938, 48.855521430799826], [2.3644454360257403, 48.85552733368185], [2.364442446487424, 48.85552783762811], [2.3644532451330655, 48.85555574068571], [2.364465620148208, 48.85558636815358], [2.3644677328101738, 48.85558601963395], [2.3644698625954956, 48.855591641995545], [2.364467672088341, 48.85559200359203], [2.3644775249868655, 48.855618000395005], [2.3644801870813015, 48.85561752528672], [2.3644824516428398, 48.855623048535804], [2.364479356559252, 48.85562360138669], [2.364489735763669, 48.855648910281715], [2.364492075510934, 48.855648492818375], [2.3644942910986635, 48.85565389709263], [2.3644917778785266, 48.85565434601135], [2.3645021584249353, 48.85567965760972], [2.3645026137101164, 48.855680768927144], [2.3645055567563458, 48.85568027822278], [2.364507491718792, 48.85568533655495], [2.364504813618244, 48.855685782799554], [2.3645124583971366, 48.855705765603375], [2.364515126417953, 48.85571273894872], [2.3645177690097627, 48.855712298810765], [2.3645196921040643, 48.85571732470288], [2.3645171300828487, 48.85571775177854], [2.364526596265611, 48.85574249462434], [2.364529487407276, 48.8557420135366], [2.3645317552317446, 48.85574794060984], [2.364529152247797, 48.85574837376365], [2.364539041097663, 48.85577422145629], [2.3645418503072184, 48.85577375342341], [2.364543818272394, 48.85577890006616], [2.3645416222517732, 48.855779266131414], [2.364552431705422, 48.85580752087668], [2.3645631878729327, 48.855836010967124], [2.3645658947862667, 48.85583554958528], [2.364568041261451, 48.85584103443173], [2.364565423117661, 48.85584148099607], [2.364576017998909, 48.85586855734811], [2.3645789243135784, 48.85586806195017], [2.3645810034042136, 48.855873372863705], [2.3645782159179896, 48.85587384730833], [2.364587881634651, 48.855898549834926], [2.3645900440170413, 48.8558981485155], [2.364592630440726, 48.855904214879125], [2.364590126551679, 48.855904680037746], [2.364602129932179, 48.855932825998096], [2.364613868610605, 48.85596189148584], [2.364616410332219, 48.855961453508165], [2.3646187254992137, 48.85596729988833], [2.364615801352905, 48.855967804186086], [2.364625854033769, 48.855993188671036], [2.3646290308523086, 48.85599264074717], [2.3646308898729966, 48.8559973344356], [2.364627662519943, 48.85599789108469], [2.3646384199407016, 48.85602505552709], [2.364641387788095, 48.856024544266035], [2.364643545631311, 48.85602999229712], [2.364640495838525, 48.85603051751274], [2.3646511448545415, 48.856057407975], [2.3646540676317205, 48.85605690456848], [2.364656037702066, 48.85606188034254], [2.364652862253303, 48.85606242737503], [2.3646628541117143, 48.8560876613401], [2.3646655955246976, 48.85608716596384], [2.3646677827677314, 48.85609243877695], [2.364664988083593, 48.856092943763194], [2.3646771560005084, 48.85612190989262], [2.364688692922007, 48.85615098598801], [2.3646910024120165, 48.85615059264264], [2.364692706126653, 48.85615494644976], [2.364690397999317, 48.85615533980237], [2.3647009667944414, 48.85618233055819], [2.3647032749228942, 48.85618193720542], [2.3647049800024353, 48.856186291019434], [2.3647026705109493, 48.85618668436505], [2.364713239318688, 48.85621367511905], [2.3647155488112905, 48.856213281773265], [2.3647172525409945, 48.85621763468043], [2.364714944400101, 48.856218028932815], [2.364725511857801, 48.8562450196777], [2.3647278213516, 48.85624462633171], [2.3647295264462085, 48.856248979245834], [2.3647272169411635, 48.85624937349118], [2.3647377857744343, 48.8562763642415], [2.3647400952696302, 48.85627597089526], [2.3647417990034345, 48.85628032380186], [2.3647394908599493, 48.85628071805467], [2.364751825554007, 48.856312221224215], [2.3647541350616503, 48.856311826978406], [2.364755838622374, 48.85631619427333], [2.3647794533745903, 48.85639695807137], [2.364792768195924, 48.85643895915417], [2.364802547933017, 48.856437444400235], [2.3648032832353034, 48.85643951231196]]], ""type"": ""Polygon""}";48.85562220474282, 2.365539902307304;Dénomination actuelle
11416;;;RUE DE JARENTE;rue de Jarente;;;Voie publique de la Ville de Paris;rue;de;Jarente;04e;Saint-Gervais;92B3,92A4;rue de Turenne, 13.;rue de Sévigné, 12.;98;10.0;10;11;Non retenus au PSMV du Marais : Ordonnance du 5 avril 1846.;;;;;;;Ouverte en 1784, sur l'emplacement du prieuré de la Couture Sainte-Catherine, a reçu le nom de Louis François Alexandre de Jarente, prieur commendataire.;;;;Lettres patentes du 6 janvier 1781.;"{""coordinates"": [[[2.362357386320829, 48.85593282330479], [2.362450973148182, 48.85591235091004], [2.3624516671023774, 48.855913668558884], [2.3625483826193423, 48.85589356979981], [2.362547208908724, 48.855891138897505], [2.36269388462396, 48.855846743988515], [2.3626824100641546, 48.85582859962797], [2.362738205611709, 48.85580346494323], [2.362789774671876, 48.85578769604895], [2.3628634696903927, 48.85576530700883], [2.3629093725691104, 48.85575136235427], [2.362915081196637, 48.855749627322155], [2.3629140979859757, 48.855748223596834], [2.3629675286843783, 48.85573156158904], [2.362968886724486, 48.85573329737123], [2.362970823687902, 48.85573271770885], [2.3630868897851127, 48.855697965878676], [2.3630945240961614, 48.855695680792195], [2.363134649075823, 48.855683665882154], [2.3631467058466233, 48.85568005620292], [2.3631537615374953, 48.85567794340655], [2.363328557207141, 48.85562560681141], [2.363411468785797, 48.855599002648354], [2.3634205349144954, 48.85559687534988], [2.363422468424822, 48.85559836237024], [2.3635511559634317, 48.855560134689625], [2.3635499598211203, 48.85555864439847], [2.3635608977673437, 48.855555689749494], [2.3635747615091542, 48.85555767370799], [2.363526999120896, 48.85549492646545], [2.3635246402859837, 48.855501592499294], [2.3635120286774614, 48.8555054420903], [2.3635101190603183, 48.85550378432164], [2.363385548531278, 48.85554048518055], [2.363386700355212, 48.85554203279608], [2.3633759387013358, 48.8555456170135], [2.3632909272329377, 48.8555701909364], [2.3631674441589983, 48.855606766048815], [2.363052818380392, 48.85564000032618], [2.3630534454916674, 48.855641212392], [2.3630425955630554, 48.855644767330176], [2.3629321099102873, 48.85567868815009], [2.362852299529437, 48.855701424197406], [2.3628508195246325, 48.85569929744614], [2.362847859038948, 48.855700209812625], [2.3628452673901874, 48.85569692867099], [2.3626584115341287, 48.85575632138568], [2.362631539244647, 48.85576455300881], [2.362555320535767, 48.85578790245959], [2.362318634980722, 48.855860409724464], [2.362357386320829, 48.85593282330479]]], ""type"": ""Polygon""}";48.85572566451955, 2.3628972765017666;Dénomination actuelle
